"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.689,0.337,4,-15.009,1,0.0783,0.701,0,0.0882,0.916,101.078,"0IGMSI4llrY355QFkzvh5n","https://api.spotify.com/v1/audio-analysis/0IGMSI4llrY355QFkzvh5n",4,1,131266,FALSE,"https://api.spotify.com/v1/tracks/0IGMSI4llrY355QFkzvh5n",FALSE,"Uncle Arthur",NA,1,"track","spotify:track:0IGMSI4llrY355QFkzvh5n","https://open.spotify.com/track/0IGMSI4llrY355QFkzvh5n","David Bowie","E","major","E major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.569,0.256,7,-15.261,1,0.0462,0.743,0,0.154,0.516,125.484,"6AVG2ACl4iMgFB9jAUzDhU","https://api.spotify.com/v1/audio-analysis/6AVG2ACl4iMgFB9jAUzDhU",4,1,182266,FALSE,"https://api.spotify.com/v1/tracks/6AVG2ACl4iMgFB9jAUzDhU",FALSE,"Sell Me A Coat",NA,2,"track","spotify:track:6AVG2ACl4iMgFB9jAUzDhU","https://open.spotify.com/track/6AVG2ACl4iMgFB9jAUzDhU","David Bowie","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.726,0.312,2,-16.492,1,0.0725,0.826,1.01e-05,0.123,0.461,125.776,"27KGP8rDazv5kpSymLuCLS","https://api.spotify.com/v1/audio-analysis/27KGP8rDazv5kpSymLuCLS",4,1,139400,FALSE,"https://api.spotify.com/v1/tracks/27KGP8rDazv5kpSymLuCLS",FALSE,"Rubber Band",NA,3,"track","spotify:track:27KGP8rDazv5kpSymLuCLS","https://open.spotify.com/track/27KGP8rDazv5kpSymLuCLS","David Bowie","D","major","D major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.542,0.346,0,-15.528,1,0.0338,0.774,4.33e-05,0.0651,0.834,148.984,"6zeya8CdFZE9IjogDjNFL3","https://api.spotify.com/v1/audio-analysis/6zeya8CdFZE9IjogDjNFL3",4,1,194533,FALSE,"https://api.spotify.com/v1/tracks/6zeya8CdFZE9IjogDjNFL3",FALSE,"Love You Till Tuesday",NA,4,"track","spotify:track:6zeya8CdFZE9IjogDjNFL3","https://open.spotify.com/track/6zeya8CdFZE9IjogDjNFL3","David Bowie","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.572,0.338,9,-14.829,0,0.0275,0.719,1.8e-06,0.1,0.572,98.887,"60ffy94FXKpRKYFysGXJU5","https://api.spotify.com/v1/audio-analysis/60ffy94FXKpRKYFysGXJU5",4,1,197240,FALSE,"https://api.spotify.com/v1/tracks/60ffy94FXKpRKYFysGXJU5",FALSE,"There Is A Happy Land",NA,5,"track","spotify:track:60ffy94FXKpRKYFysGXJU5","https://open.spotify.com/track/60ffy94FXKpRKYFysGXJU5","David Bowie","A","minor","A minor"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.4,0.365,2,-14.003,1,0.0639,0.191,0,0.133,0.778,147.764,"72zIb0HzKQxXttKwTX7weL","https://api.spotify.com/v1/audio-analysis/72zIb0HzKQxXttKwTX7weL",4,1,180160,FALSE,"https://api.spotify.com/v1/tracks/72zIb0HzKQxXttKwTX7weL",FALSE,"We Are Hungry Men",NA,6,"track","spotify:track:72zIb0HzKQxXttKwTX7weL","https://open.spotify.com/track/72zIb0HzKQxXttKwTX7weL","David Bowie","D","major","D major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.487,0.19,5,-14.557,1,0.0294,0.712,0,0.236,0.497,91.284,"4xHp0sbeXzc8U8GKnKAaFd","https://api.spotify.com/v1/audio-analysis/4xHp0sbeXzc8U8GKnKAaFd",4,1,204640,FALSE,"https://api.spotify.com/v1/tracks/4xHp0sbeXzc8U8GKnKAaFd",FALSE,"When I Live My Dream",NA,7,"track","spotify:track:4xHp0sbeXzc8U8GKnKAaFd","https://open.spotify.com/track/4xHp0sbeXzc8U8GKnKAaFd","David Bowie","F","major","F major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.511,0.183,7,-16.877,1,0.0604,0.847,1.08e-06,0.103,0.529,105.661,"3m5sA2H6OLsXraABD9NDkD","https://api.spotify.com/v1/audio-analysis/3m5sA2H6OLsXraABD9NDkD",4,1,129199,FALSE,"https://api.spotify.com/v1/tracks/3m5sA2H6OLsXraABD9NDkD",FALSE,"Come And Buy My Toys",NA,8,"track","spotify:track:3m5sA2H6OLsXraABD9NDkD","https://open.spotify.com/track/3m5sA2H6OLsXraABD9NDkD","David Bowie","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.526,0.481,2,-13.734,1,0.196,0.647,0,0.0927,0.9,124.049,"2uZZRqxoRyOAwm5ErphYp0","https://api.spotify.com/v1/audio-analysis/2uZZRqxoRyOAwm5ErphYp0",4,1,141866,FALSE,"https://api.spotify.com/v1/tracks/2uZZRqxoRyOAwm5ErphYp0",FALSE,"Join The Gang",NA,9,"track","spotify:track:2uZZRqxoRyOAwm5ErphYp0","https://open.spotify.com/track/2uZZRqxoRyOAwm5ErphYp0","David Bowie","D","major","D major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.575,0.417,9,-11.966,1,0.0575,0.376,1.5e-06,0.277,0.513,143.639,"5SKVOO1MLa43VDrPztAQho","https://api.spotify.com/v1/audio-analysis/5SKVOO1MLa43VDrPztAQho",4,1,146000,FALSE,"https://api.spotify.com/v1/tracks/5SKVOO1MLa43VDrPztAQho",FALSE,"She's Got Medals",NA,10,"track","spotify:track:5SKVOO1MLa43VDrPztAQho","https://open.spotify.com/track/5SKVOO1MLa43VDrPztAQho","David Bowie","A","major","A major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.588,0.326,7,-12.594,1,0.0582,0.795,0,0.34,0.709,90.028,"4m9I00ViRVgRPHOUBfENpn","https://api.spotify.com/v1/audio-analysis/4m9I00ViRVgRPHOUBfENpn",3,1,105933,FALSE,"https://api.spotify.com/v1/tracks/4m9I00ViRVgRPHOUBfENpn",FALSE,"Maid Of Bond Street",NA,11,"track","spotify:track:4m9I00ViRVgRPHOUBfENpn","https://open.spotify.com/track/4m9I00ViRVgRPHOUBfENpn","David Bowie","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","0FjFEuKt6CoUiY73DMdK5N","album","1967-06-01",1967,"day",0.471,0.523,2,-18.698,1,0.87,0.665,0,0.264,0.321,127.863,"4YMykhXc5tirmHzQSZaKL8","https://api.spotify.com/v1/audio-analysis/4YMykhXc5tirmHzQSZaKL8",4,1,156733,FALSE,"https://api.spotify.com/v1/tracks/4YMykhXc5tirmHzQSZaKL8",FALSE,"Please Mr. Gravedigger",NA,12,"track","spotify:track:4YMykhXc5tirmHzQSZaKL8","https://open.spotify.com/track/4YMykhXc5tirmHzQSZaKL8","David Bowie","D","major","D major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,"72Z17vmmeQKAg8bptWvpVG","https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG",4,1,318026,FALSE,"https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG",FALSE,"Space Oddity - 2015 Remaster","https://p.scdn.co/mp3-preview/272b405bf0113d568036f085508bf300b5458712?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:72Z17vmmeQKAg8bptWvpVG","https://open.spotify.com/track/72Z17vmmeQKAg8bptWvpVG","David Bowie (aka Space Oddity) [2015 Remaster]","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.274,0.755,5,-10.107,1,0.0919,0.00483,1.92e-05,0.204,0.574,165.438,"6CyETucl2nue4lpqvBDxF3","https://api.spotify.com/v1/audio-analysis/6CyETucl2nue4lpqvBDxF3",4,1,412986,FALSE,"https://api.spotify.com/v1/tracks/6CyETucl2nue4lpqvBDxF3",FALSE,"Unwashed and Somewhat Slightly Dazed - 2015 Remaster","https://p.scdn.co/mp3-preview/8e82442593a03785f00fcdfca6eadd8ecfc2a03b?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:6CyETucl2nue4lpqvBDxF3","https://open.spotify.com/track/6CyETucl2nue4lpqvBDxF3","David Bowie (aka Space Oddity) [2015 Remaster]","F","major","F major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.409,0.264,4,-16.366,0,0.0381,0.846,0.00021,0.108,0.55,81.053,"44tvF7bl639TEqkz56pu5D","https://api.spotify.com/v1/audio-analysis/44tvF7bl639TEqkz56pu5D",4,1,156960,FALSE,"https://api.spotify.com/v1/tracks/44tvF7bl639TEqkz56pu5D",FALSE,"Letter to Hermione - 2015 Remaster","https://p.scdn.co/mp3-preview/07517f0d8c57f3d8549941efcd6b4c4848880787?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:44tvF7bl639TEqkz56pu5D","https://open.spotify.com/track/44tvF7bl639TEqkz56pu5D","David Bowie (aka Space Oddity) [2015 Remaster]","E","minor","E minor"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.308,0.537,0,-11.115,1,0.0447,0.124,0,0.0812,0.322,132.942,"74HblpHxO9ua5tvjbDJgJs","https://api.spotify.com/v1/audio-analysis/74HblpHxO9ua5tvjbDJgJs",4,1,579320,FALSE,"https://api.spotify.com/v1/tracks/74HblpHxO9ua5tvjbDJgJs",FALSE,"Cygnet Committee - 2015 Remaster","https://p.scdn.co/mp3-preview/f1de2e4b90c404cde0dfd75876fc0ea77a701056?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:74HblpHxO9ua5tvjbDJgJs","https://open.spotify.com/track/74HblpHxO9ua5tvjbDJgJs","David Bowie (aka Space Oddity) [2015 Remaster]","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.541,0.664,7,-11.418,1,0.0521,0.0608,9.55e-06,0.0814,0.77,88.883,"1HyRsq9UzKEPv2Dm1Cwpe4","https://api.spotify.com/v1/audio-analysis/1HyRsq9UzKEPv2Dm1Cwpe4",4,1,205826,FALSE,"https://api.spotify.com/v1/tracks/1HyRsq9UzKEPv2Dm1Cwpe4",FALSE,"Janine - 2015 Remaster","https://p.scdn.co/mp3-preview/d7ebbe710cfa5388ae4f2cb93cd8ec55b02f65ec?cid=8101caddb7df4c9ca172f0d99bc2d009",5,"track","spotify:track:1HyRsq9UzKEPv2Dm1Cwpe4","https://open.spotify.com/track/1HyRsq9UzKEPv2Dm1Cwpe4","David Bowie (aka Space Oddity) [2015 Remaster]","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.349,0.341,7,-14.701,1,0.0321,0.837,0.00398,0.108,0.224,140.254,"2EhhaaKmkVUxrpgN1l0pUB","https://api.spotify.com/v1/audio-analysis/2EhhaaKmkVUxrpgN1l0pUB",4,1,180786,FALSE,"https://api.spotify.com/v1/tracks/2EhhaaKmkVUxrpgN1l0pUB",FALSE,"An Occasional Dream - 2015 Remaster","https://p.scdn.co/mp3-preview/16e1fc0b7a75242c8eb1953750b8009ab6167359?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:2EhhaaKmkVUxrpgN1l0pUB","https://open.spotify.com/track/2EhhaaKmkVUxrpgN1l0pUB","David Bowie (aka Space Oddity) [2015 Remaster]","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.393,0.3,4,-12.535,0,0.033,0.809,0.000768,0.255,0.153,127.762,"75c4IPY2EoAyfWuB12VNOa","https://api.spotify.com/v1/audio-analysis/75c4IPY2EoAyfWuB12VNOa",4,1,293066,FALSE,"https://api.spotify.com/v1/tracks/75c4IPY2EoAyfWuB12VNOa",FALSE,"Wild Eyed Boy from Freecloud - 2015 Remaster","https://p.scdn.co/mp3-preview/1d651a77b4d212e511ff116a57a7610769047e57?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:75c4IPY2EoAyfWuB12VNOa","https://open.spotify.com/track/75c4IPY2EoAyfWuB12VNOa","David Bowie (aka Space Oddity) [2015 Remaster]","E","minor","E minor"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.418,0.436,7,-12.942,1,0.0327,0.527,0,0.0896,0.704,169.748,"45BKWNoGFjmngGBpv5uj5J","https://api.spotify.com/v1/audio-analysis/45BKWNoGFjmngGBpv5uj5J",4,1,202160,FALSE,"https://api.spotify.com/v1/tracks/45BKWNoGFjmngGBpv5uj5J",FALSE,"God Knows I'm Good - 2015 Remaster","https://p.scdn.co/mp3-preview/8bf5cf6206a7ff74870aaf36b38567b1ff8fc24f?cid=8101caddb7df4c9ca172f0d99bc2d009",8,"track","spotify:track:45BKWNoGFjmngGBpv5uj5J","https://open.spotify.com/track/45BKWNoGFjmngGBpv5uj5J","David Bowie (aka Space Oddity) [2015 Remaster]","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1ay9Z4R5ZYI2TY7WiDhNYQ","album","1969-11-04",1969,"day",0.292,0.396,7,-11.413,1,0.0469,0.539,0,0.0818,0.353,121.192,"4HPpZ0Dv7lnMwiOPQEMj1a","https://api.spotify.com/v1/audio-analysis/4HPpZ0Dv7lnMwiOPQEMj1a",4,1,430773,FALSE,"https://api.spotify.com/v1/tracks/4HPpZ0Dv7lnMwiOPQEMj1a",FALSE,"Memory of a Free Festival - 2015 Remaster","https://p.scdn.co/mp3-preview/a65b9e6cfcc8a6325a0b7d6915505bf621949ec9?cid=8101caddb7df4c9ca172f0d99bc2d009",9,"track","spotify:track:4HPpZ0Dv7lnMwiOPQEMj1a","https://open.spotify.com/track/4HPpZ0Dv7lnMwiOPQEMj1a","David Bowie (aka Space Oddity) [2015 Remaster]","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.317,0.695,0,-7.233,1,0.0363,0.0274,3.96e-06,0.618,0.428,136.144,"5Onbl6xDntoo88qMqVx377","https://api.spotify.com/v1/audio-analysis/5Onbl6xDntoo88qMqVx377",4,1,320944,FALSE,"https://api.spotify.com/v1/tracks/5Onbl6xDntoo88qMqVx377",FALSE,"Space Oddity - 2019 Mix","https://p.scdn.co/mp3-preview/529bf273c578713cdf4dae691b19b01fc4bd3744?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:5Onbl6xDntoo88qMqVx377","https://open.spotify.com/track/5Onbl6xDntoo88qMqVx377","Space Oddity (2019 Mix)","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.302,0.929,5,-6.883,1,0.0663,0.00566,0.000136,0.082,0.808,165.109,"5r01V67nIwnUNIKR1k4nn7","https://api.spotify.com/v1/audio-analysis/5r01V67nIwnUNIKR1k4nn7",4,1,379199,FALSE,"https://api.spotify.com/v1/tracks/5r01V67nIwnUNIKR1k4nn7",FALSE,"Unwashed and Somewhat Slightly Dazed - 2019 Mix","https://p.scdn.co/mp3-preview/5adbebb1358e7280e69675e394d6ed6590c4e6ce?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:5r01V67nIwnUNIKR1k4nn7","https://open.spotify.com/track/5r01V67nIwnUNIKR1k4nn7","Space Oddity (2019 Mix)","F","major","F major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.347,0.333,4,-14.211,0,0.0403,0.493,0.000678,0.0935,0.376,162.642,"3y1huXR1ZSRayQcdSC9zuz","https://api.spotify.com/v1/audio-analysis/3y1huXR1ZSRayQcdSC9zuz",4,1,153720,FALSE,"https://api.spotify.com/v1/tracks/3y1huXR1ZSRayQcdSC9zuz",FALSE,"Letter To Hermione - 2019 Mix","https://p.scdn.co/mp3-preview/de030b0563061c74e9decc97503ada381abf330d?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:3y1huXR1ZSRayQcdSC9zuz","https://open.spotify.com/track/3y1huXR1ZSRayQcdSC9zuz","Space Oddity (2019 Mix)","E","minor","E minor"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.396,0.605,0,-8.797,1,0.0395,0.0497,0,0.0866,0.375,134.34,"3zErmDIY9Mwuu9QyTUFg29","https://api.spotify.com/v1/audio-analysis/3zErmDIY9Mwuu9QyTUFg29",4,1,577803,FALSE,"https://api.spotify.com/v1/tracks/3zErmDIY9Mwuu9QyTUFg29",FALSE,"Cygnet Committee - 2019 Mix","https://p.scdn.co/mp3-preview/ac641948ac452365c632a8c36bad18d47d82a5af?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:3zErmDIY9Mwuu9QyTUFg29","https://open.spotify.com/track/3zErmDIY9Mwuu9QyTUFg29","Space Oddity (2019 Mix)","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.529,0.792,7,-7.552,1,0.0357,0.0116,0,0.063,0.78,88.961,"3N9d6EbsaSCs1MqQc1RtpI","https://api.spotify.com/v1/audio-analysis/3N9d6EbsaSCs1MqQc1RtpI",4,1,201054,FALSE,"https://api.spotify.com/v1/tracks/3N9d6EbsaSCs1MqQc1RtpI",FALSE,"Janine - 2019 Mix","https://p.scdn.co/mp3-preview/25125213aeb32a7243ed59653c745f86a7a5edea?cid=8101caddb7df4c9ca172f0d99bc2d009",5,"track","spotify:track:3N9d6EbsaSCs1MqQc1RtpI","https://open.spotify.com/track/3N9d6EbsaSCs1MqQc1RtpI","Space Oddity (2019 Mix)","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.422,0.636,0,-8.83,1,0.0285,0.608,4.6e-05,0.183,0.396,141.058,"1LB7e06ntvgHnbo558poL8","https://api.spotify.com/v1/audio-analysis/1LB7e06ntvgHnbo558poL8",4,1,177379,FALSE,"https://api.spotify.com/v1/tracks/1LB7e06ntvgHnbo558poL8",FALSE,"An Occasional Dream - 2019 Mix","https://p.scdn.co/mp3-preview/9dbeb3b43b2b636b66a362c5ede83edadff2e908?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:1LB7e06ntvgHnbo558poL8","https://open.spotify.com/track/1LB7e06ntvgHnbo558poL8","Space Oddity (2019 Mix)","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.424,0.4,4,-8.707,0,0.0303,0.372,0,0.167,0.171,130.188,"2KPCttliL6r7wiSz1zboid","https://api.spotify.com/v1/audio-analysis/2KPCttliL6r7wiSz1zboid",4,1,290539,FALSE,"https://api.spotify.com/v1/tracks/2KPCttliL6r7wiSz1zboid",FALSE,"Wild Eyed Boy From Freecloud - 2019 Mix","https://p.scdn.co/mp3-preview/3d8ec3c7b3f75db6268791bf11973aca7c2751e4?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:2KPCttliL6r7wiSz1zboid","https://open.spotify.com/track/2KPCttliL6r7wiSz1zboid","Space Oddity (2019 Mix)","E","minor","E minor"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.551,0.638,2,-8.358,1,0.0303,0.109,0,0.108,0.541,124.164,"6Vw3d5l4gJ8sQttPXUICeR","https://api.spotify.com/v1/audio-analysis/6Vw3d5l4gJ8sQttPXUICeR",4,1,191235,FALSE,"https://api.spotify.com/v1/tracks/6Vw3d5l4gJ8sQttPXUICeR",FALSE,"Conversation Piece - 2019 Mix","https://p.scdn.co/mp3-preview/60971bf714a74f17f7c3c6d815437e0826d0028b?cid=8101caddb7df4c9ca172f0d99bc2d009",8,"track","spotify:track:6Vw3d5l4gJ8sQttPXUICeR","https://open.spotify.com/track/6Vw3d5l4gJ8sQttPXUICeR","Space Oddity (2019 Mix)","D","major","D major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.467,0.534,0,-8.899,1,0.0306,0.476,0,0.0609,0.76,85.343,"1o0IRCPg5xRbNDTsXinSBj","https://api.spotify.com/v1/audio-analysis/1o0IRCPg5xRbNDTsXinSBj",4,1,197221,FALSE,"https://api.spotify.com/v1/tracks/1o0IRCPg5xRbNDTsXinSBj",FALSE,"God Knows I'm Good - 2019 Mix","https://p.scdn.co/mp3-preview/b1ed057096e97f4ad1510e331264c759f25a8de3?cid=8101caddb7df4c9ca172f0d99bc2d009",9,"track","spotify:track:1o0IRCPg5xRbNDTsXinSBj","https://open.spotify.com/track/1o0IRCPg5xRbNDTsXinSBj","Space Oddity (2019 Mix)","C","major","C major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","65k4mhwVwmys3wkc6ZEVr8","album","1969-11-14",1969,"day",0.289,0.522,7,-10.492,1,0.0549,0.538,2.17e-06,0.0814,0.392,122.23,"1dIFZHvaAUheWNOEG9gphM","https://api.spotify.com/v1/audio-analysis/1dIFZHvaAUheWNOEG9gphM",4,1,440772,FALSE,"https://api.spotify.com/v1/tracks/1dIFZHvaAUheWNOEG9gphM",FALSE,"Memory of a Free Festival - 2019 Mix","https://p.scdn.co/mp3-preview/d997cf7222da69381bc4532a543005c13c7ad8eb?cid=8101caddb7df4c9ca172f0d99bc2d009",10,"track","spotify:track:1dIFZHvaAUheWNOEG9gphM","https://open.spotify.com/track/1dIFZHvaAUheWNOEG9gphM","Space Oddity (2019 Mix)","G","major","G major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","4h9rWFWhgCSSrvIEQ0YhYG","album","1970-11-04",1970,"day",0.383,0.43,9,-13.691,1,0.0383,0.0119,0.0193,0.213,0.18,133.826,"2o9VAWKD7yvnyrBRw9tzgH","https://api.spotify.com/v1/audio-analysis/2o9VAWKD7yvnyrBRw9tzgH",4,1,492493,FALSE,"https://api.spotify.com/v1/tracks/2o9VAWKD7yvnyrBRw9tzgH",FALSE,"The Width of a Circle - 2015 Remaster","https://p.scdn.co/mp3-preview/d102ffc3bed49e7fc1586cfa92b8a9b02c9f7ad9?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:2o9VAWKD7yvnyrBRw9tzgH","https://open.spotify.com/track/2o9VAWKD7yvnyrBRw9tzgH","The Man Who Sold the World (2015 Remaster)","A","major","A major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","4h9rWFWhgCSSrvIEQ0YhYG","album","1970-11-04",1970,"day",0.352,0.424,11,-11.84,0,0.0397,0.146,0,0.066,0.181,134.382,"2ZnsnOk8bEM6LIUUUpWgDV","https://api.spotify.com/v1/audio-analysis/2ZnsnOk8bEM6LIUUUpWgDV",4,1,343333,FALSE,"https://api.spotify.com/v1/tracks/2ZnsnOk8bEM6LIUUUpWgDV",FALSE,"All the Madmen - 2015 Remaster","https://p.scdn.co/mp3-preview/43e5e1ebf80d30d775bfda2b8c0a58dbe101a6eb?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:2ZnsnOk8bEM6LIUUUpWgDV","https://open.spotify.com/track/2ZnsnOk8bEM6LIUUUpWgDV","The Man Who Sold the World (2015 Remaster)","B","minor","B minor"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","4h9rWFWhgCSSrvIEQ0YhYG","album","1970-11-04",1970,"day",0.429,0.588,2,-11.621,1,0.0338,0.0456,1.48e-05,0.207,0.788,79.007,"1SJyT00XqCV0qdEg6XX6PL","https://api.spotify.com/v1/audio-analysis/1SJyT00XqCV0qdEg6XX6PL",4,1,216666,FALSE,"https://api.spotify.com/v1/tracks/1SJyT00XqCV0qdEg6XX6PL",FALSE,"Black Country Rock - 2015 Remaster","https://p.scdn.co/mp3-preview/0cd0cd6e58d3d9ef5cdf1238c65cedcf96fa9dbc?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:1SJyT00XqCV0qdEg6XX6PL","https://open.spotify.com/track/1SJyT00XqCV0qdEg6XX6PL","The Man Who Sold the World (2015 Remaster)","D","major","D major"
"David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","4h9rWFWhgCSSrvIEQ0YhYG","album","1970-11-04",1970,"day",0.381,0.154,9,-20.427,0,0.0346,0.862,0.0712,0.0788,0.109,124.607,"2ro1F3DDXLlj1P80xYki4K","https://api.spotify.com/v1/audio-analysis/2ro1F3DDXLlj1P80xYki4K",3,1,240320,FALSE,"https://api.spotify.com/v1/tracks/2ro1F3DDXLlj1P80xYki4K",FALSE,"After All - 2015 Remaster","https://p.scdn.co/mp3-preview/4070e0600bea33ed9f0fddf094aa2f73a3de8b07?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:2ro1F3DDXLlj1P80xYki4K","https://open.spotify.com/track/2ro1F3DDXLlj1P80xYki4K","The Man Who Sold the World (2015 Remaster)","A","minor","A minor"
